id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
12-CAAL-old-growth-SD,1,2013.87,0.094,0.093999,4.80198,0.093999,0.00946414,4.32876e-07,1
12-CAAL-old-growth-SD,1,2014.12,0.05,0.0499995,2.54462,0.0499995,0.00490888,3.75743e-07,1
12-CAAL-old-growth-SD,1,2014.37,0.071,0.0709993,3.62966,0.0709993,0.00689842,3.97965e-07,1
12-CAAL-old-growth-SD,1,2014.62,0.242,0.241998,12.415,0.241998,0.0243494,4.05644e-07,1
12-CAAL-old-growth-SD,1,2014.87,0.072,0.0719992,3.69234,0.0719992,0.0076872,4.5222e-07,1
12-CAAL-old-growth-SD,1,2015.12,0.056,0.0559994,2.86796,0.0559994,0.00603266,4.34364e-07,1
12-CAAL-old-growth-SD,1,2015.37,0.065,0.0649993,3.35095,0.0649993,0.00696806,4.7621e-07,1
12-CAAL-old-growth-SD,1,2015.62,0.078,0.0779992,4.00838,0.0779992,0.00867028,4.89976e-07,1
12-CAAL-old-growth-SD,1,2015.87,0.062,0.0619993,3.14802,0.0619993,0.00727904,5.37652e-07,1
12-CAAL-old-growth-SD,1,2016.12,0.048,0.0479995,2.4044,0.0479995,0.00563787,4.74034e-07,1
12-CAAL-old-growth-SD,1,2016.37,0.142,0.141998,7.12889,0.141998,0.0161533,5.49523e-07,1
12-CAAL-old-growth-SD,1,2016.62,0.054,0.0539994,2.71504,0.0539994,0.00607153,5.14597e-07,1
12-CAAL-old-growth-SD,1,2016.87,0.101,0.100999,5.07878,0.100999,0.0114001,5.16522e-07,1
12-CAAL-old-growth-SD,1,2017.12,0.045,0.0449995,2.26458,0.0449995,0.00497208,4.73635e-07,1
12-CAAL-old-growth-SD,1,2017.37,0.119,0.118999,6.05403,0.118999,0.0128035,5.02236e-07,1
12-CAAL-old-growth-SD,1,2017.62,0.163,0.162998,8.33295,0.162998,0.017552,4.71644e-07,1
12-CAAL-old-growth-SD,1,2017.87,0.062,0.0619993,3.17727,0.0619993,0.0067122,4.91318e-07,1
12-CAAL-old-growth-SD,1,2018.12,0.062,0.0619994,3.19519,0.0619994,0.00654978,4.39166e-07,1
12-CAAL-old-growth-SD,1,2018.37,0.1,0.0999989,5.22885,0.0999989,0.010343,4.68112e-07,1
12-CAAL-old-growth-SD,1,2018.62,0.19,0.189998,10.0495,0.189998,0.0200012,4.57008e-07,1
12-CAAL-old-growth-SD,1,2018.87,0.102,0.101999,5.40247,0.101999,0.0115209,4.9805e-07,1
12-CAAL-old-growth-SD,1,2019.12,0.017,0.0169998,0.896204,0.0169998,0.00196592,5.54157e-07,1
12-CAAL-old-growth-SD,1,2019.37,0.08,0.0799991,4.22732,0.0799991,0.00909914,5.51096e-07,1
12-CAAL-old-growth-SD,1,2019.62,0.075,0.0749991,3.89573,0.0749991,0.00874344,5.33155e-07,1
12-CAAL-old-growth-SD,1,2019.87,0.017,0.0169998,0.859623,0.0169998,0.00203218,5.68976e-07,1
12-CAAL-old-growth-SD,1,2020.12,0.019,0.0189998,0.939721,0.0189998,0.00215035,5.43167e-07,1
12-CAAL-old-growth-SD,1,2020.37,0.021,0.0209998,1.03194,0.0209998,0.00219949,4.78809e-07,1
12-CAAL-old-growth-SD,1,2020.62,0.026,0.0259997,1.24678,0.0259997,0.00266294,4.08612e-07,1
12-CAAL-old-growth-SD,1,2020.87,0.012,0.0119999,0.561312,0.0119999,0.00119593,4.0563e-07,1
12-CAAL-old-growth-SD,1,2021.12,0.016,0.0159999,0.74583,0.0159999,0.00146316,3.17679e-07,1
12-CAAL-old-growth-SD,1,2021.37,0.045,0.0449996,2.12779,0.0449996,0.0038428,3.03969e-07,1
12-CAAL-old-growth-SD,1,2021.62,0.046,0.0459996,2.21192,0.0459996,0.00383168,2.79127e-07,1
12-CAAL-old-growth-SD,1,2021.87,0.008,0.00799993,0.393371,0.00799993,0.000657716,2.82059e-07,1
12-CAAL-old-growth-SD,1,2022.12,0.039,0.0389997,1.96651,0.0389997,0.00307237,2.64538e-07,1
12-CAAL-old-growth-SD,1,2022.37,0.088,0.0879993,4.55244,0.0879993,0.00672082,2.54529e-07,1
12-CAAL-old-growth-SD,1,2022.62,0.076,0.0759994,3.98375,0.0759994,0.00581258,2.47402e-07,1
12-CAAL-old-growth-SD,1,2022.87,0.058,0.0579995,3.06285,0.0579995,0.00446633,2.53683e-07,1
12-CAAL-old-growth-SD,2,1979.12,1.69,1.68997,152.227,1.68997,0.310644,1.42253e-06,1
12-CAAL-old-growth-SD,2,1979.37,0.189,0.188997,16.9983,0.188997,0.0339212,1.38869e-06,1
12-CAAL-old-growth-SD,2,1979.62,2.756,2.75595,247.436,2.75595,0.492232,1.33739e-06,1
12-CAAL-old-growth-SD,2,1979.87,5.497,5.4969,489.084,5.4969,1.02715,1.35184e-06,1
12-CAAL-old-growth-SD,2,1980.12,0.821,0.820985,72.2258,0.820985,0.152345,1.4553e-06,1
12-CAAL-old-growth-SD,2,1980.37,0.094,0.0939984,8.25406,0.0939984,0.0157819,1.24249e-06,1
12-CAAL-old-growth-SD,2,1980.62,1.025,1.02498,90.3566,1.02498,0.157705,1.02812e-06,1
12-CAAL-old-growth-SD,2,1980.87,5.46,5.45992,481.784,5.45992,0.820613,9.35835e-07,1
12-CAAL-old-growth-SD,2,1981.12,0.922,0.921986,81.1993,0.921986,0.138677,9.31908e-07,1
12-CAAL-old-growth-SD,2,1981.37,0.329,0.328995,29.0567,0.328995,0.0480982,9.25241e-07,1
12-CAAL-old-growth-SD,2,1981.62,4.123,4.12294,365.494,4.12294,0.610795,8.96125e-07,1
12-CAAL-old-growth-SD,2,1981.87,7.216,7.21589,636.902,7.21589,1.19312,1.02881e-06,1
12-CAAL-old-growth-SD,2,1982.12,2.656,2.65595,231.907,2.65595,0.485924,1.32298e-06,1
12-CAAL-old-growth-SD,2,1982.37,0.501,0.500991,43.5821,0.500991,0.0917524,1.42806e-06,1
12-CAAL-old-growth-SD,2,1982.62,5.204,5.20391,453.505,5.20391,0.971579,1.36308e-06,1
12-CAAL-old-growth-SD,2,1982.87,8.994,8.99383,780.388,8.99383,1.89477,1.5026e-06,1
12-CAAL-old-growth-SD,2,1983.12,2.17,2.16995,187.054,2.16995,0.499024,2.04149e-06,1
12-CAAL-old-growth-SD,2,1983.37,0.035,0.0349992,3.02589,0.0349992,0.00775838,2.15115e-06,1
12-CAAL-old-growth-SD,2,1983.62,2.447,2.44695,212.986,2.44695,0.516746,1.86799e-06,1
12-CAAL-old-growth-SD,2,1983.87,2.909,2.90894,253.564,2.90894,0.612919,1.84119e-06,1
12-CAAL-old-growth-SD,2,1984.12,0.901,0.900981,78.4106,0.900981,0.188175,1.78213e-06,1
12-CAAL-old-growth-SD,2,1984.37,0.234,0.233995,20.3907,0.233995,0.0473169,1.74152e-06,1
12-CAAL-old-growth-SD,2,1984.62,4.366,4.36591,381.28,4.36591,0.901962,1.68145e-06,1
12-CAAL-old-growth-SD,2,1984.87,2.282,2.28195,199.582,2.28195,0.485265,1.92377e-06,1
12-CAAL-old-growth-SD,2,1985.12,0.892,0.891981,78.4295,0.891981,0.183645,1.80853e-06,1
12-CAAL-old-growth-SD,2,1985.37,0.327,0.326993,28.9572,0.326993,0.064863,1.70575e-06,1
12-CAAL-old-growth-SD,2,1985.62,5.139,5.1389,456.648,5.1389,1.07531,1.69259e-06,1
12-CAAL-old-growth-SD,2,1985.87,2.083,2.08295,184.687,2.08295,0.477198,2.17238e-06,1
12-CAAL-old-growth-SD,2,1986.12,0.439,0.43899,38.8883,0.43899,0.101979,2.25122e-06,1
12-CAAL-old-growth-SD,2,1986.37,0.194,0.193996,17.2194,0.193996,0.0438099,2.21069e-06,1
12-CAAL-old-growth-SD,2,1986.62,2.771,2.77094,246.652,2.77094,0.633511,2.12889e-06,1
12-CAAL-old-growth-SD,2,1986.87,1.834,1.83396,163.533,1.83396,0.442727,2.42633e-06,1
12-CAAL-old-growth-SD,2,1987.12,0.147,0.146996,13.1446,0.146996,0.036102,2.55335e-06,1
12-CAAL-old-growth-SD,2,1987.37,0.185,0.184995,16.6143,0.184995,0.044574,2.51834e-06,1
12-CAAL-old-growth-SD,2,1987.62,2.502,2.50194,224.908,2.50194,0.626733,2.56507e-06,1
12-CAAL-old-growth-SD,2,1987.87,1.036,1.03597,92.5881,1.03597,0.275733,2.97913e-06,1
12-CAAL-old-growth-SD,2,1988.12,0.594,0.593984,52.7233,0.593984,0.158072,2.98617e-06,1
12-CAAL-old-growth-SD,2,1988.37,0.464,0.463988,40.8562,0.463988,0.121857,2.84613e-06,1
12-CAAL-old-growth-SD,2,1988.62,3.964,3.96389,344.032,3.96389,1.08111,2.9169e-06,1
12-CAAL-old-growth-SD,2,1988.87,1.109,1.10897,94.465,1.10897,0.30367,3.13912e-06,1
12-CAAL-old-growth-SD,2,1989.12,0.453,0.452989,38.1077,0.452989,0.112336,2.51669e-06,1
12-CAAL-old-growth-SD,2,1989.37,0.543,0.542988,45.3642,0.542988,0.123529,2.06302e-06,1
12-CAAL-old-growth-SD,2,1989.62,7.361,7.36084,611.727,7.36084,1.76946,1.99768e-06,1
12-CAAL-old-growth-SD,2,1989.87,4.966,4.96587,411.084,4.96587,1.33711,2.67837e-06,1
12-CAAL-old-growth-SD,2,1990.12,1.066,1.06597,88.5185,1.06597,0.282571,2.86332e-06,1
12-CAAL-old-growth-SD,2,1990.37,0.145,0.144996,12.1796,0.144996,0.0347003,2.47534e-06,1
12-CAAL-old-growth-SD,2,1990.62,4.211,4.2109,357.301,4.2109,1.00287,2.18996e-06,1
12-CAAL-old-growth-SD,2,1990.87,3.399,3.39891,289.187,3.39891,0.882351,2.64293e-06,1
12-CAAL-old-growth-SD,2,1991.12,0.42,0.419989,35.8093,0.419989,0.109731,2.80105e-06,1
12-CAAL-old-growth-SD,2,1991.37,0.106,0.105997,9.10674,0.105997,0.025793,2.55802e-06,1
12-CAAL-old-growth-SD,2,1991.62,2.694,2.69394,233.211,2.69394,0.648881,2.34649e-06,1
12-CAAL-old-growth-SD,2,1991.87,2.474,2.47394,214.811,2.47394,0.615267,2.55945e-06,1
12-CAAL-old-growth-SD,2,1992.12,0.32,0.319992,27.8526,0.319992,0.076988,2.45404e-06,1
12-CAAL-old-growth-SD,2,1992.37,0.015,0.0149997,1.31291,0.0149997,0.00334592,2.18267e-06,1
12-CAAL-old-growth-SD,2,1992.62,2.322,2.32195,204.27,2.32195,0.500639,1.94681e-06,1
12-CAAL-old-growth-SD,2,1992.87,0.11,0.109998,9.69993,0.109998,0.0237245,1.95702e-06,1
12-CAAL-old-growth-SD,2,1993.12,0.287,0.286994,25.3125,0.286994,0.061427,1.89094e-06,1
12-CAAL-old-growth-SD,2,1993.37,0.269,0.268994,23.6608,0.268994,0.0572719,1.87112e-06,1
12-CAAL-old-growth-SD,2,1993.62,2.064,2.06396,180.95,2.06396,0.440164,1.89367e-06,1
12-CAAL-old-growth-SD,2,1993.87,0.087,0.0869982,7.61054,0.0869982,0.0178501,1.80179e-06,1
12-CAAL-old-growth-SD,2,1994.12,0.863,0.862983,75.1275,0.862983,0.173557,1.62232e-06,1
12-CAAL-old-growth-SD,2,1994.37,1.03,1.02998,88.9459,1.02998,0.213546,1.72958e-06,1
12-CAAL-old-growth-SD,2,1994.62,2.521,2.52095,216.587,2.52095,0.547097,1.92662e-06,1
12-CAAL-old-growth-SD,2,1994.87,0.479,0.478989,40.9438,0.478989,0.107468,2.0338e-06,1
12-CAAL-old-growth-SD,2,1995.12,0.568,0.567988,48.2279,0.567988,0.126093,1.88441e-06,1
12-CAAL-old-growth-SD,2,1995.37,1.264,1.26397,106.821,1.26397,0.276258,1.88517e-06,1
12-CAAL-old-growth-SD,2,1995.62,2.47,2.46995,208.962,2.46995,0.541621,1.95593e-06,1
12-CAAL-old-growth-SD,2,1995.87,0.482,0.48199,40.9465,0.48199,0.103935,1.94379e-06,1
12-CAAL-old-growth-SD,2,1996.12,1.67,1.66997,142.128,1.66997,0.354078,1.7336e-06,1
12-CAAL-old-growth-SD,2,1996.37,0.765,0.764984,65.2447,0.764984,0.160144,1.81555e-06,1
12-CAAL-old-growth-SD,2,1996.62,2.201,2.20095,188.798,2.20095,0.460825,1.80014e-06,1
12-CAAL-old-growth-SD,2,1996.87,0.165,0.164997,14.2295,0.164997,0.0342823,1.83744e-06,1
12-CAAL-old-growth-SD,2,1997.12,0.221,0.220996,19.1235,0.220996,0.0444268,1.64281e-06,1
12-CAAL-old-growth-SD,2,1997.37,0.21,0.209996,18.1937,0.209996,0.0407903,1.59859e-06,1
12-CAAL-old-growth-SD,2,1997.62,3.314,3.31394,285.779,3.31394,0.644434,1.58729e-06,1
12-CAAL-old-growth-SD,2,1997.87,0.003,0.00299994,0.255351,0.00299994,0.0005637,1.49689e-06,1
12-CAAL-old-growth-SD,2,1998.12,3.941,3.94093,330.213,3.94093,0.683204,1.17225e-06,1
12-CAAL-old-growth-SD,2,1998.37,2.108,2.10797,174.737,2.10797,0.341103,1.06663e-06,1
12-CAAL-old-growth-SD,2,1998.62,2.31,2.30996,192.28,2.30996,0.357756,9.79278e-07,1
12-CAAL-old-growth-SD,2,1998.87,1.33,1.32998,111.793,1.32998,0.208655,9.84582e-07,1
12-CAAL-old-growth-SD,2,1999.12,1.78,1.77997,150.977,1.77997,0.286061,1.01822e-06,1
12-CAAL-old-growth-SD,2,1999.37,0.512,0.511992,43.8502,0.511992,0.0828413,1.08923e-06,1
12-CAAL-old-growth-SD,2,1999.62,0.754,0.753987,65.1113,0.753987,0.125081,1.15582e-06,1
12-CAAL-old-growth-SD,2,1999.87,0.043,0.0429993,3.71845,0.0429993,0.00737953,1.22249e-06,1
12-CAAL-old-growth-SD,2,2000.12,0.271,0.270995,23.3266,0.270995,0.0462999,1.20423e-06,1
12-CAAL-old-growth-SD,2,2000.37,0.105,0.104998,9.02452,0.104998,0.0170443,1.12e-06,1
12-CAAL-old-growth-SD,2,2000.62,0.024,0.0239996,2.07077,0.0239996,0.00367845,9.9582e-07,1
12-CAAL-old-growth-SD,2,2000.87,0.138,0.137998,11.9243,0.137998,0.0210891,9.36715e-07,1
12-CAAL-old-growth-SD,2,2001.12,0.019,0.0189997,1.64055,0.0189997,0.00288231,9.64309e-07,1
12-CAAL-old-growth-SD,2,2001.37,0.338,0.337995,29.353,0.337995,0.0486221,8.90065e-07,1
12-CAAL-old-growth-SD,2,2001.62,0.885,0.884987,77.6953,0.884987,0.124607,8.37366e-07,1
12-CAAL-old-growth-SD,2,2001.87,0.907,0.906987,80.5931,0.906987,0.132767,8.86168e-07,1
12-CAAL-old-growth-SD,2,2002.12,0.497,0.496992,44.6444,0.496992,0.0764462,9.95184e-07,1
12-CAAL-old-growth-SD,2,2002.37,0.076,0.0759988,6.89837,0.0759988,0.0119954,1.06759e-06,1
12-CAAL-old-growth-SD,2,2002.62,0.492,0.491992,44.9298,0.491992,0.0811932,1.15622e-06,1
12-CAAL-old-growth-SD,2,2002.87,0.023,0.0229996,2.08886,0.0229996,0.00405472,1.29392e-06,1
12-CAAL-old-growth-SD,2,2003.12,0.131,0.130998,11.7183,0.130998,0.0237286,1.3573e-06,1
12-CAAL-old-growth-SD,2,2003.37,0.067,0.0669988,5.91951,0.0669988,0.0121246,1.35299e-06,1
12-CAAL-old-growth-SD,2,2003.62,1.916,1.91596,167.934,1.91596,0.37632,1.63655e-06,1
12-CAAL-old-growth-SD,2,2003.87,0.588,0.587987,51.252,0.587987,0.128402,1.94012e-06,1
12-CAAL-old-growth-SD,2,2004.12,0.581,0.580987,50.5405,0.580987,0.131796,2.08024e-06,1
12-CAAL-old-growth-SD,2,2004.37,0.1,0.0999977,8.71663,0.0999977,0.0230317,2.2071e-06,1
12-CAAL-old-growth-SD,2,2004.62,0.468,0.467988,40.9299,0.467988,0.11509,2.53323e-06,1
12-CAAL-old-growth-SD,2,2004.87,0.117,0.116997,10.1907,0.116997,0.0317899,3.04802e-06,1
12-CAAL-old-growth-SD,2,2005.12,0.206,0.205994,17.7544,0.205994,0.0582086,3.14396e-06,1
12-CAAL-old-growth-SD,2,2005.37,0.034,0.0339991,2.91645,0.0339991,0.00923677,3.12239e-06,1
12-CAAL-old-growth-SD,2,2005.62,0.478,0.477987,41.0537,0.477987,0.126657,2.9064e-06,1
12-CAAL-old-growth-SD,2,2005.87,0.105,0.104997,8.99491,0.104997,0.0285511,2.98598e-06,1
12-CAAL-old-growth-SD,2,2006.12,0.117,0.116997,9.9587,0.116997,0.0320255,2.92869e-06,1
12-CAAL-old-growth-SD,2,2006.37,0.286,0.285992,24.3374,0.285992,0.0747333,2.8866e-06,1
12-CAAL-old-growth-SD,2,2006.62,0.293,0.292993,25.132,0.292993,0.0735235,2.63716e-06,1
12-CAAL-old-growth-SD,2,2006.87,0.02,0.0199995,1.72927,0.0199995,0.00499336,2.60153e-06,1
12-CAAL-old-growth-SD,2,2007.12,0.032,0.0319992,2.78026,0.0319992,0.00784229,2.45726e-06,1
12-CAAL-old-growth-SD,2,2007.37,0.109,0.108997,9.52575,0.108997,0.0255563,2.36784e-06,1
12-CAAL-old-growth-SD,2,2007.62,0.124,0.123997,10.9094,0.123997,0.0284949,2.22618e-06,1
12-CAAL-old-growth-SD,2,2007.87,0.016,0.0159996,1.40825,0.0159996,0.00379571,2.29243e-06,1
12-CAAL-old-growth-SD,2,2008.12,0.004,0.0039999,0.350046,0.0039999,0.000965933,2.40147e-06,1
12-CAAL-old-growth-SD,2,2008.37,0.004,0.0039999,0.348875,0.0039999,0.000946415,2.33949e-06,1
12-CAAL-old-growth-SD,2,2008.62,0.497,0.496988,43.3399,0.496988,0.117833,2.34035e-06,1
12-CAAL-old-growth-SD,2,2008.87,0.01,0.00999976,0.870872,0.00999976,0.00242984,2.41821e-06,1
12-CAAL-old-growth-SD,2,2009.12,0.008,0.00799981,0.693635,0.00799981,0.00194438,2.36545e-06,1
12-CAAL-old-growth-SD,2,2009.37,0.048,0.0479989,4.16471,0.0479989,0.0111333,2.30762e-06,1
12-CAAL-old-growth-SD,2,2009.62,0.2,0.199995,17.4706,0.199995,0.0449091,2.11819e-06,1
12-CAAL-old-growth-SD,2,2009.87,0.007,0.00699984,0.614991,0.00699984,0.00159215,2.16509e-06,1
12-CAAL-old-growth-SD,2,2010.37,0.029,0.0289993,2.55573,0.0289993,0.00672452,2.296e-06,1
12-CAAL-old-growth-SD,2,2010.62,0.044,0.043999,3.90315,0.043999,0.010145,2.2369e-06,1
12-CAAL-old-growth-SD,2,2010.87,0.041,0.040999,3.65208,0.040999,0.00972342,2.35097e-06,1
12-CAAL-old-growth-SD,2,2011.12,0.018,0.0179996,1.60137,0.0179996,0.00446142,2.49479e-06,1
12-CAAL-old-growth-SD,2,2011.37,0.187,0.186995,16.6113,0.186995,0.0478461,2.74703e-06,1
12-CAAL-old-growth-SD,2,2011.62,0.206,0.205994,18.3292,0.205994,0.0552135,2.97538e-06,1
12-CAAL-old-growth-SD,2,2011.87,0.072,0.0719979,6.39979,0.0719979,0.0207075,3.42753e-06,1
12-CAAL-old-growth-SD,2,2012.12,0.028,0.0279991,2.47092,0.0279991,0.00860442,3.83927e-06,1
12-CAAL-old-growth-SD,2,2012.37,0.139,0.138996,12.2051,0.138996,0.0440914,4.21195e-06,1
12-CAAL-old-growth-SD,2,2012.62,0.033,0.0329989,2.89889,0.0329989,0.0108411,4.45301e-06,1
12-CAAL-old-growth-SD,2,2012.87,0.199,0.198993,17.4257,0.198993,0.0695261,5.05178e-06,1
12-CAAL-old-growth-SD,2,2013.12,0.048,0.0479983,4.16738,0.0479983,0.017292,4.98887e-06,1
12-CAAL-old-growth-SD,2,2013.37,0.093,0.0929967,8.04336,0.0929967,0.0326047,5.20995e-06,1
12-CAAL-old-growth-SD,2,2013.62,0.204,0.203993,17.7201,0.203993,0.0695125,4.85042e-06,1
12-CAAL-old-growth-SD,2,2014.12,0.02,0.0199993,1.74154,0.0199993,0.00664534,4.44282e-06,1
12-CAAL-old-growth-SD,2,2014.37,0.166,0.165994,14.467,0.165994,0.0547027,4.55264e-06,1
12-CAAL-old-growth-SD,2,2014.62,0.402,0.401986,35.1444,0.401986,0.138297,4.94933e-06,1
12-CAAL-old-growth-SD,2,2014.87,0.192,0.191993,16.7323,0.191993,0.0719073,5.82936e-06,1
12-CAAL-old-growth-SD,2,2015.12,0.016,0.0159994,1.38041,0.0159994,0.00613175,5.68468e-06,1
12-CAAL-old-growth-SD,2,2015.37,0.109,0.108996,9.35596,0.108996,0.0405481,5.74915e-06,1
12-CAAL-old-growth-SD,2,2015.62,0.335,0.334987,28.8029,0.334987,0.127821,6.0426e-06,1
12-CAAL-old-growth-SD,2,2016.12,0.011,0.0109996,0.940647,0.0109996,0.00471435,6.55965e-06,1
12-CAAL-old-growth-SD,2,2016.37,0.063,0.0629974,5.38128,0.0629974,0.0260975,7.20261e-06,1
12-CAAL-old-growth-SD,2,2016.62,0.154,0.153994,13.2062,0.153994,0.0629039,6.89644e-06,1
12-CAAL-old-growth-SD,2,2016.87,0.052,0.0519978,4.45831,0.0519978,0.0215559,7.07933e-06,1
12-CAAL-old-growth-SD,2,2017.12,0.043,0.0429983,3.67282,0.0429983,0.017447,6.56891e-06,1
12-CAAL-old-growth-SD,2,2017.37,0.008,0.00799969,0.684202,0.00799969,0.00305472,6.16746e-06,1
12-CAAL-old-growth-SD,2,2017.62,0.091,0.0909966,7.8217,0.0909966,0.0340637,5.76425e-06,1
12-CAAL-old-growth-SD,2,2017.87,0.011,0.0109996,0.946937,0.0109996,0.00412633,5.86755e-06,1
12-CAAL-old-growth-SD,2,2018.12,0.035,0.0349988,3.00805,0.0349988,0.0126164,5.19264e-06,1
12-CAAL-old-growth-SD,2,2018.37,0.01,0.00999966,0.861173,0.00999966,0.00338643,4.88316e-06,1
12-CAAL-old-growth-SD,2,2018.62,0.059,0.058998,5.11333,0.058998,0.0196039,4.57568e-06,1
12-CAAL-old-growth-SD,2,2019.37,0.035,0.0349988,3.04274,0.0349988,0.0122285,5.1375e-06,1
12-CAAL-old-growth-SD,2,2019.62,0.13,0.129995,11.3503,0.129995,0.0473641,5.38538e-06,1
12-CAAL-old-growth-SD,2,2019.87,0.005,0.0049998,0.437048,0.0049998,0.00198937,6.43355e-06,1
12-CAAL-old-growth-SD,2,2020.12,0.001,0.00099996,0.0873459,0.00099996,0.000397774,6.64606e-06,1
12-CAAL-old-growth-SD,2,2020.37,0.096,0.0959963,8.40642,0.0959963,0.0361661,6.04173e-06,1
12-CAAL-old-growth-SD,2,2020.62,0.177,0.176993,15.5006,0.176993,0.0706208,6.6029e-06,1
12-CAAL-old-growth-SD,2,2021.37,0.052,0.051998,4.41015,0.051998,0.0203925,6.39822e-06,1
12-CAAL-old-growth-SD,2,2021.62,0.253,0.25299,21.3532,0.25299,0.0961181,5.96163e-06,1
12-CAAL-old-growth-SD,2,2021.87,0.057,0.0569979,4.77048,0.0569979,0.0206513,5.45955e-06,1
12-CAAL-old-growth-SD,2,2022.12,0.002,0.00199994,0.16629,0.00199994,0.00063718,4.25809e-06,1
12-CAAL-old-growth-SD,2,2022.37,0.115,0.114997,9.58701,0.114997,0.0318023,3.24418e-06,1
12-CAAL-old-growth-SD,2,2022.62,0.136,0.135997,11.44,0.135997,0.0346708,2.71964e-06,1
12-CAAL-old-growth-SD,3,1952.87,0.005,0.00499997,0.530373,0.00499997,0.000196064,1.58229e-07,1
12-CAAL-old-growth-SD,3,1955.12,0.078,0.0779992,7.71446,0.0779992,0.00620349,4.00252e-07,1
12-CAAL-old-growth-SD,3,1956.62,0.028,0.0279997,2.64551,0.0279997,0.00230137,4.03645e-07,1
12-CAAL-old-growth-SD,3,1956.87,0.182,0.182003,17.078,0.182003,0.0162336,1.23436e-06,1
12-CAAL-old-growth-SD,3,1957.62,0.014,0.0139998,1.31663,0.0139998,0.00116144,6.24878e-07,1
12-CAAL-old-growth-SD,3,1957.87,0.197,0.197003,18.4515,0.197003,0.0175813,1.27925e-06,1
12-CAAL-old-growth-SD,3,1958.12,0.259,0.258997,24.1174,0.258997,0.0243054,4.13887e-07,1
12-CAAL-old-growth-SD,3,1958.62,0.179,0.178998,16.7823,0.178998,0.0155094,3.72653e-07,1
12-CAAL-old-growth-SD,3,1958.87,0.081,0.0810099,7.50153,0.0810099,0.00835643,6.16358e-05,1
12-CAAL-old-growth-SD,3,1959.37,0.007,0.00699991,0.640284,0.00699991,0.000748787,6.68997e-07,1
12-CAAL-old-growth-SD,3,1959.62,0.207,0.206998,18.8821,0.206998,0.022183,2.78648e-07,1
12-CAAL-old-growth-SD,3,1959.87,0.081,0.0809999,7.28997,0.0809999,0.00963322,1.00078e-08,1
12-CAAL-old-growth-SD,3,1960.37,0.019,0.0189998,1.70726,0.0189998,0.00207375,6.0247e-07,1
12-CAAL-old-growth-SD,3,1960.62,0.04,0.04,3.59047,0.04,0.00444053,3.32375e-10,1
12-CAAL-old-growth-SD,3,1960.87,0.006,0.00599995,0.532686,0.00599995,0.000744003,3.23045e-07,1
12-CAAL-old-growth-SD,3,1961.37,0.005,0.00499994,0.446275,0.00499994,0.000561946,6.60243e-07,1
12-CAAL-old-growth-SD,3,1961.62,0.22,0.220002,19.6249,0.220002,0.026357,2.6043e-07,1
12-CAAL-old-growth-SD,3,1961.87,0.015,0.0150021,1.30927,0.0150021,0.00232899,7.99542e-05,1
12-CAAL-old-growth-SD,3,1962.37,0.008,0.00799987,0.691089,0.00799987,0.00121586,1.15309e-06,1
12-CAAL-old-growth-SD,3,1962.62,0.112,0.111999,9.68915,0.111999,0.016843,2.80811e-07,1
12-CAAL-old-growth-SD,3,1962.87,0.042,0.0420052,3.57024,0.0420052,0.00758625,6.33505e-05,1
12-CAAL-old-growth-SD,3,1963.37,1.985,1.98496,167.863,1.98496,0.348273,1.35722e-06,1
12-CAAL-old-growth-SD,3,1963.62,1.468,1.46797,124.876,1.46797,0.25021,1.24213e-06,1
12-CAAL-old-growth-SD,3,1963.87,0.473,0.473196,39.736,0.473196,0.0978285,0.000711287,1
12-CAAL-old-growth-SD,3,1964.12,0.022,0.0219995,1.8152,0.0219995,0.00515133,2.57189e-06,1
12-CAAL-old-growth-SD,3,1964.37,0.656,0.655986,54.7389,0.655986,0.135913,1.95585e-06,1
12-CAAL-old-growth-SD,3,1964.62,1.42,1.41997,119.412,1.41997,0.277739,1.4619e-06,1
12-CAAL-old-growth-SD,3,1964.87,0.267,0.266996,22.4629,0.266996,0.0531522,1.04129e-06,1
12-CAAL-old-growth-SD,3,1965.12,0.074,0.0739985,6.25699,0.0739985,0.0142027,1.62266e-06,1
12-CAAL-old-growth-SD,3,1965.37,1.738,1.73797,148.744,1.73797,0.307119,1.37983e-06,1
12-CAAL-old-growth-SD,3,1965.62,0.481,0.480993,41.4276,0.480993,0.0848629,7.55387e-07,1
12-CAAL-old-growth-SD,3,1965.87,0.274,0.273998,23.5533,0.273998,0.0522874,2.67515e-07,1
12-CAAL-old-growth-SD,3,1966.12,0.279,0.278994,24.0052,0.278994,0.0534389,1.74847e-06,1
12-CAAL-old-growth-SD,3,1966.37,1.294,1.29398,112.134,1.29398,0.234469,1.4969e-06,1
12-CAAL-old-growth-SD,3,1966.62,0.53,0.530005,45.8196,0.530005,0.101878,3.25977e-07,1
12-CAAL-old-growth-SD,3,1966.87,0.321,0.321003,27.3465,0.321003,0.0703835,3.90168e-07,1
12-CAAL-old-growth-SD,3,1967.12,0.14,0.139997,11.851,0.139997,0.0305838,2.16745e-06,1
12-CAAL-old-growth-SD,3,1967.37,0.757,0.756985,64.5933,0.756985,0.149672,1.72192e-06,1
12-CAAL-old-growth-SD,3,1967.62,0.305,0.304994,26.1274,0.304994,0.0586384,1.42765e-06,1
